ID,Levy,Manufacturer,Model,Prod. year,Category,Leather interior,Fuel type,Engine volume,Mileage,Cylinders,Gear box type,Drive wheels,Doors,Wheel,Color,Airbags,Price
45809108.0,447,HONDA,FIT,2020,Hatchback,Yes,Petrol,1.3,659800,4,Automatic,Front,4-5,Left wheel,Brown,4.0,6611.0
45809113.0,732,HONDA,FIT,2002,Hatchback,Yes,Petrol,1.3,428600,4,Automatic,Front,4-5,Left wheel,Silver,4.0,21683.0
45809120.0,502,TOYOTA,Aqua,2018,Hatchback,Yes,Hybrid,1.5,561810,4,Automatic,Front,4-5,Left wheel,White,4.0,6611.0
45809121.0,800,FORD,Mustang,1986,Coupe,Yes,Petrol,2.3,0,4,Automatic,Front,4-5,Left wheel,Red,4.0,44228.0
45809122.0,891,CHEVROLET,Captiva,1993,Jeep,Yes,Diesel,2,21400,4,Automatic,Front,4-5,Left wheel,Silver,4.0,38445.0
45809123.0,1781,JAGUAR,F-type,2019,Cabriolet,Yes,Petrol,5,581900,8,Automatic,Rear,4-5,Left wheel,Black,12.0,5959.0
45809124.0,501,HONDA,FIT,2007,Hatchback,Yes,Petrol,1.5,543900,4,Automatic,Front,4-5,Left wheel,Silver,4.0,17023.0
45809125.0,345,TOYOTA,Aqua,2013,Hatchback,Yes,Hybrid,1.5,506200,4,Automatic,Front,4-5,Left wheel,Blue,4.0,11481.0
45809126.0,1234,FORD,Mustang,1999,Coupe,Yes,Petrol,3.7,313300,4,Automatic,Front,4-5,Left wheel,Black,4.0,29075.0
45809128.0,732,HONDA,FIT,2006,Hatchback,Yes,Petrol,1.3,205900,4,Automatic,Front,4-5,Left wheel,Silver,4.0,22291.0
45809129.0,1474,JAGUAR,XK,2016,Cabriolet,Yes,Petrol,5,670200,8,Automatic,Rear,4-5,Left wheel,White,12.0,3450.0
45809132.0,833,CHEVROLET,Captiva,1996,Jeep,Yes,Diesel,2.2,415535,4,Automatic,Front,4-5,Left wheel,Grey,4.0,25440.0
45809135.0,1079,JAGUAR,E-pace,2016,Jeep,Yes,Petrol,2,289002,4,Automatic,4x4,4-5,Left wheel,White,12.0,6743.0
45809140.0,1470,JAGUAR,XF,2022,Sedan,Yes,Petrol,5,690800,8,Automatic,Rear,4-5,Left wheel,Silver,12.0,627.0
45809142.0,502,TOYOTA,Aqua,2009,Hatchback,Yes,Petrol,1.5,383400,4,Automatic,Front,4-5,Left wheel,Silver,4.0,18422.0
45809144.0,1055,FORD,Taurus,1997,Sedan,Yes,Petrol,3.5,169600,4,Automatic,Front,4-5,Left wheel,Black,4.0,29965.0
45809149.0,447,HONDA,FIT,2018,Hatchback,Yes,Petrol,1.3,574300,4,Automatic,Front,4-5,Left wheel,Silver,4.0,4936.0
45809161.0,639,CHEVROLET,Captiva,1998,Jeep,Yes,Diesel,2,150700,4,Automatic,Front,4-5,Left wheel,Black,4.0,27770.0
45809163.0,640,FORD,Taurus,1986,Sedan,Yes,Petrol,2,0,4,Automatic,Front,4-5,Left wheel,White,4.0,39499.0
45809165.0,308,TOYOTA,Aqua,2005,Hatchback,Yes,Hybrid,1.5,313200,4,Automatic,Front,4-5,Left wheel,Silver,4.0,21253.0
45809168.0,691,HONDA,FIT,2005,Hatchback,Yes,Petrol,1.3,324834,4,Automatic,Front,4-5,Left wheel,Blue,4.0,17694.0
45809169.0,502,TOYOTA,Aqua,2005,Hatchback,Yes,Petrol,1.5,392100,4,Automatic,Front,4-5,Left wheel,Grey,4.0,18117.0
45809174.0,891,CHEVROLET,Captiva,1986,Jeep,Yes,Diesel,2,0,4,Automatic,Front,4-5,Left wheel,White,4.0,44865.0
45809175.0,1172,FORD,Taurus,2003,Sedan,Yes,Petrol,3.5,197300,4,Automatic,Front,4-5,Left wheel,Silver,4.0,23734.0
45809178.0,502,TOYOTA,Aqua,2006,Hatchback,Yes,Petrol,1.5,359000,4,Automatic,Front,4-5,Left wheel,Blue,4.0,14586.0
45809180.0,1399,FORD,Taurus,2002,Sedan,Yes,Petrol,3.5,367400,4,Automatic,Front,4-5,Left wheel,Silver,4.0,22843.0
45809183.0,1172,FORD,Taurus,2004,Sedan,Yes,Petrol,3.5,418600,4,Automatic,Front,4-5,Left wheel,Silver,4.0,20469.0
45809184.0,891,CHEVROLET,Captiva,2016,Jeep,Yes,Diesel,2,48774,4,Automatic,Front,4-5,Left wheel,Black,4.0,49174.0
45809185.0,447,HONDA,FIT,2019,Hatchback,Yes,Petrol,1.3,596100,4,Automatic,Front,4-5,Left wheel,Silver,4.0,5209.0
45809188.0,765,CHEVROLET,Captiva,1989,Jeep,Yes,Diesel,2,0,4,Automatic,Front,4-5,Left wheel,White,4.0,42845.0
45809190.0,502,TOYOTA,Aqua,2010,Hatchback,Yes,Hybrid,1.5,607600,4,Automatic,Front,4-5,Left wheel,Blue,4.0,13946.0
45809192.0,833,CHEVROLET,Captiva,1991,Jeep,Yes,Diesel,2.2,0,4,Automatic,Front,4-5,Left wheel,Grey,4.0,41400.0
45809193.0,447,HONDA,FIT,2019,Hatchback,Yes,Petrol,1.3,605000,4,Automatic,Front,4-5,Left wheel,White,4.0,5620.0
45809205.0,1055,FORD,Taurus,1997,Sedan,Yes,Petrol,3.5,138900,4,Automatic,Front,4-5,Left wheel,Red,4.0,26701.0
45809207.0,609,HONDA,FIT,2009,Hatchback,Yes,Petrol,1.3,421600,4,Automatic,Front,4-5,Left wheel,Blue,4.0,14831.0
45809208.0,765,CHEVROLET,Captiva,1988,Jeep,Yes,Diesel,2,99000,4,Automatic,Front,4-5,Left wheel,Black,4.0,39085.0
45809209.0,503,TOYOTA,Aqua,2005,Hatchback,Yes,Hybrid,1.5,365200,4,Automatic,Front,4-5,Left wheel,Silver,4.0,17663.0
45809212.0,691,HONDA,FIT,2008,Hatchback,Yes,Petrol,1.3,404548,4,Automatic,Front,4-5,Left wheel,Black,4.0,16399.0
45809213.0,639,CHEVROLET,Captiva,1990,Jeep,Yes,Diesel,2,0,4,Automatic,Front,4-5,Left wheel,White,4.0,38217.0
45809214.0,502,TOYOTA,Aqua,2008,Hatchback,Yes,Hybrid,1.5,550400,4,Automatic,Front,4-5,Left wheel,White,4.0,12121.0
45809217.0,609,HONDA,FIT,2008,Hatchback,Yes,Petrol,1.3,407200,4,Automatic,Front,4-5,Left wheel,Silver,4.0,16264.0
45809218.0,639,CHEVROLET,Captiva,1990,Jeep,Yes,Diesel,2,0,4,Automatic,Front,4-5,Left wheel,Black,4.0,37611.0
45809221.0,447,HONDA,FIT,2017,Hatchback,Yes,Hybrid,1.3,538500,4,Automatic,Front,4-5,Left wheel,Black,4.0,5940.0
45809222.0,609,HONDA,FIT,2009,Hatchback,Yes,Petrol,1.3,528100,4,Automatic,Front,4-5,Left wheel,Silver,4.0,15486.0
45809223.0,765,CHEVROLET,Captiva,1992,Jeep,Yes,Diesel,2,100300,4,Automatic,Front,4-5,Left wheel,White,4.0,37062.0
45809225.0,1273,FORD,Taurus,2015,Sedan,Yes,Petrol,3.5,56476,4,Automatic,Front,4-5,Left wheel,Black,4.0,51965.0
45809226.0,1079,JAGUAR,F-pace,2022,Jeep,Yes,Petrol,2,296682,4,Automatic,4x4,4-5,Left wheel,Blue,12.0,392.0
45809227.0,382,HONDA,FIT,2005,Hatchback,Yes,Hybrid,1.5,367400,4,Automatic,Front,4-5,Left wheel,White,4.0,16750.0
45809229.0,691,HONDA,FIT,2009,Hatchback,Yes,Petrol,1.3,313400,4,Automatic,Front,4-5,Left wheel,Silver,4.0,18045.0
45809230.0,833,CHEVROLET,Captiva,1991,Jeep,Yes,Diesel,2.2,172900,4,Automatic,Front,4-5,Left wheel,Grey,4.0,36774.0
45809231.0,1017,JAGUAR,F-pace,2011,Jeep,Yes,Diesel,2,83708,4,Automatic,4x4,4-5,Left wheel,Red,12.0,14269.0
45809236.0,639,CHEVROLET,Captiva,1995,Jeep,Yes,Diesel,2,0,4,Automatic,Front,4-5,Left wheel,Black,4.0,36485.0
45809240.0,271,HONDA,FIT,2012,Hatchback,Yes,Hybrid,1.5,592100,4,Automatic,Front,4-5,Left wheel,Blue,4.0,10660.0
45809241.0,833,CHEVROLET,Captiva,1992,Jeep,Yes,Diesel,2.2,11316,4,Automatic,Front,4-5,Left wheel,Silver,4.0,35908.0
45809242.0,502,TOYOTA,Aqua,2014,Hatchback,Yes,Petrol,1.5,389500,4,Automatic,Front,4-5,Left wheel,White,4.0,11177.0
45809243.0,609,HONDA,FIT,2009,Hatchback,Yes,Petrol,1.3,564300,4,Automatic,Front,4-5,Left wheel,Silver,4.0,13476.0
45809244.0,247,HONDA,FIT,2015,Hatchback,Yes,Hybrid,1.3,480400,4,Automatic,Front,4-5,Left wheel,Blue,4.0,7464.0
45809245.0,765,CHEVROLET,Captiva,1993,Jeep,Yes,Diesel,2,144600,4,Automatic,Front,4-5,Left wheel,Grey,4.0,35617.0
45809250.0,640,CHEVROLET,Captiva,1996,Jeep,Yes,Diesel,2,181000,4,Automatic,Front,4-5,Left wheel,White,4.0,32973.0
45809253.0,271,HONDA,FIT,2013,Hatchback,Yes,Hybrid,1.5,501100,4,Automatic,Front,4-5,Left wheel,Blue,4.0,10569.0
45809254.0,502,TOYOTA,Aqua,2000,Hatchback,Yes,Hybrid,1.5,353100,4,Automatic,Front,4-5,Left wheel,Silver,4.0,26491.0
45809255.0,1079,JAGUAR,F-pace,2018,Jeep,Yes,Petrol,2,582400,4,Automatic,4x4,4-5,Left wheel,Grey,12.0,3293.0
45809256.0,639,CHEVROLET,Captiva,1995,Jeep,Yes,Diesel,2,164700,4,Automatic,Front,4-5,Left wheel,White,4.0,32973.0
45809262.0,696,CHEVROLET,Captiva,1994,Jeep,Yes,Diesel,2.2,41600,4,Automatic,Front,4-5,Left wheel,Grey,4.0,32973.0
45809263.0,446,HONDA,FIT,2012,Hatchback,Yes,Petrol,1.3,582900,4,Automatic,Front,4-5,Left wheel,Silver,4.0,11726.0
45809265.0,308,TOYOTA,Aqua,2007,Hatchback,Yes,Hybrid,1.5,333600,4,Automatic,Front,4-5,Left wheel,White,4.0,19184.0
45809266.0,696,CHEVROLET,Captiva,1997,Jeep,Yes,Diesel,2.2,118700,4,Automatic,Front,4-5,Left wheel,Grey,4.0,32104.0
45809268.0,447,HONDA,FIT,2022,Hatchback,Yes,Hybrid,1.3,686000,4,Automatic,Front,4-5,Left wheel,Blue,4.0,5134.0
45809269.0,308,TOYOTA,Aqua,2007,Hatchback,Yes,Hybrid,1.5,388200,4,Automatic,Front,4-5,Left wheel,Silver,4.0,15834.0
45809270.0,639,CHEVROLET,Captiva,1997,Jeep,Yes,Diesel,2,109500,4,Automatic,Front,4-5,Left wheel,Grey,4.0,30950.0
45809273.0,308,HONDA,FIT,2008,Hatchback,Yes,Hybrid,1.5,416500,4,Automatic,Front,4-5,Left wheel,White,4.0,12548.0
45809279.0,1946,NISSAN,Frontier,2015,Sedan,Yes,Petrol,4,619400,6,Automatic,Rear,4-5,Left wheel,Red,12.0,7213.0
45809280.0,271,TOYOTA,Aqua,2003,Hatchback,Yes,Hybrid,1.5,143338,4,Automatic,Front,4-5,Left wheel,Blue,4.0,23722.0
45809282.0,502,HONDA,FIT,2012,Hatchback,Yes,Hybrid,1.5,410700,4,Automatic,Front,4-5,Left wheel,Blue,4.0,8590.0
45809283.0,447,HONDA,FIT,2012,Hatchback,Yes,Petrol,1.3,499300,4,Automatic,Front,4-5,Left wheel,Black,4.0,13397.0
45809284.0,784,TOYOTA,Aqua,1994,Hatchback,Yes,Petrol,1.5,24727,4,Automatic,Front,4-5,Left wheel,Silver,4.0,36235.0
45809290.0,447,HONDA,FIT,2018,Hatchback,Yes,Hybrid,1.3,505900,4,Automatic,Front,4-5,Left wheel,Silver,4.0,5758.0
45809297.0,447,HONDA,FIT,2021,Hatchback,Yes,Hybrid,1.3,663600,4,Automatic,Front,4-5,Left wheel,White,4.0,5300.0
45809298.0,595,HONDA,FIT,2017,Universal,Yes,Petrol,1.5,616900,4,Automatic,Front,4-5,Left wheel,Silver,4.0,7828.0
45809301.0,697,TOYOTA,Corolla,2020,Sedan,Yes,Petrol,1.8,219910,4,Automatic,Front,4-5,Left wheel,White,12.0,4861.0
45809302.0,503,TOYOTA,Aqua,2002,Hatchback,Yes,Hybrid,1.5,312800,4,Automatic,Front,4-5,Left wheel,Yellow,4.0,22166.0
45809304.0,595,HONDA,FIT,2001,Hatchback,Yes,Petrol,1.5,321100,4,Automatic,Front,4-5,Left wheel,Blue,4.0,16960.0
45809306.0,399,HONDA,FIT,1997,Hatchback,Yes,Hybrid,1.5,188700,4,Automatic,Front,4-5,Left wheel,Black,4.0,26720.0
45809307.0,503,TOYOTA,Aqua,2005,Hatchback,Yes,Hybrid,1.5,479900,4,Automatic,Front,4-5,Left wheel,Blue,4.0,14009.0
45809313.0,271,HONDA,FIT,2008,Universal,Yes,Hybrid,1.5,331700,4,Automatic,Front,4-5,Left wheel,Silver,4.0,17509.0
45809314.0,503,TOYOTA,Aqua,2007,Hatchback,Yes,Petrol,1.5,307698,4,Automatic,Front,4-5,Left wheel,Black,4.0,16900.0
45809315.0,640,CHEVROLET,Captiva,2005,Jeep,Yes,Diesel,2,242484,4,Automatic,Front,4-5,Left wheel,Grey,4.0,24302.0
45809316.0,924,TOYOTA,Venza,2015,Jeep,Yes,Petrol,2.7,577400,4,Automatic,4x4,4-5,Left wheel,Silver,12.0,7213.0
45809317.0,502,HONDA,FIT,2003,Hatchback,Yes,Hybrid,1.5,257700,4,Automatic,Front,4-5,Left wheel,White,4.0,23082.0
45809318.0,784,HONDA,FIT,1992,Hatchback,Yes,Petrol,1.5,26700,4,Automatic,Front,4-5,Left wheel,Red,4.0,38762.0
45809319.0,503,TOYOTA,Aqua,2006,Hatchback,Yes,Petrol,1.5,401500,4,Automatic,Front,4-5,Left wheel,Orange,4.0,16960.0
45809322.0,562,CHEVROLET,Cruze,2021,Sedan,Yes,Petrol,1.4,613000,4,Automatic,Front,4-5,Left wheel,Red,12.0,549.0
45809323.0,502,HONDA,FIT,2003,Hatchback,Yes,Hybrid,1.5,261900,4,Automatic,Front,4-5,Left wheel,White,4.0,20341.0
45809324.0,831,HONDA,FIT,1993,Hatchback,Yes,Petrol,1.5,82600,4,Automatic,Front,4-5,Left wheel,Blue,4.0,39189.0
45809326.0,503,TOYOTA,Aqua,2002,Hatchback,Yes,Hybrid,1.5,198800,4,Automatic,Front,4-5,Left wheel,White,4.0,25274.0
45809332.0,833,CHEVROLET,Captiva,2007,Jeep,Yes,Diesel,2.2,52403,4,Automatic,Front,4-5,Left wheel,Silver,4.0,21109.0
45809334.0,271,HONDA,FIT,2007,Universal,Yes,Hybrid,1.5,439900,4,Automatic,Front,4-5,Left wheel,Black,4.0,17327.0
45809336.0,502,HONDA,FIT,2002,Hatchback,Yes,Petrol,1.5,304900,4,Automatic,Front,4-5,Left wheel,Blue,4.0,24239.0
45809338.0,765,CHEVROLET,Captiva,2000,Jeep,Yes,Diesel,2,232200,4,Automatic,Front,4-5,Left wheel,Silver,4.0,23436.0
45809340.0,1481,JAGUAR,F-pace,2022,Jeep,Yes,Petrol,3,569700,6,Automatic,4x4,4-5,Left wheel,Red,12.0,549.0
45809341.0,1091,TOYOTA,Camry,2011,Sedan,Yes,Petrol,2.5,529400,4,Automatic,Front,4-5,Left wheel,White,12.0,10349.0
45809342.0,828,HONDA,FIT,2003,Hatchback,Yes,Petrol,1.5,242800,4,Automatic,Front,4-5,Left wheel,Orange,4.0,21316.0
45809343.0,833,CHEVROLET,Captiva,2003,Jeep,Yes,Diesel,2.2,217962,4,Automatic,Front,4-5,Left wheel,Silver,4.0,25763.0
45809348.0,833,CHEVROLET,Captiva,2002,Jeep,Yes,Diesel,2.2,298422,4,Automatic,Front,4-5,Left wheel,Silver,4.0,25597.0
45809350.0,503,TOYOTA,Aqua,2003,Hatchback,Yes,Hybrid,1.5,144400,4,Automatic,Front,4-5,Left wheel,White,4.0,23110.0
45809351.0,247,HONDA,FIT,2013,Hatchback,Yes,Hybrid,1.3,556500,4,Automatic,Front,4-5,Left wheel,White,4.0,13702.0
45809356.0,1399,HONDA,Accord,2022,Sedan,Yes,Petrol,3.5,602100,6,Automatic,Front,4-5,Left wheel,White,12.0,2666.0
45809357.0,382,HONDA,FIT,1991,Universal,Yes,Hybrid,1.5,110100,4,Automatic,Front,4-5,Left wheel,Blue,4.0,38822.0
45809359.0,447,HONDA,FIT,2005,Universal,Yes,Petrol,1.3,279700,4,Automatic,Front,4-5,Left wheel,Black,4.0,17813.0
45809361.0,400,TOYOTA,Aqua,1985,Universal,Yes,Hybrid,1.5,0,4,Automatic,Front,4-5,Left wheel,Grey,4.0,45825.0
45809362.0,784,HONDA,FIT,1994,Hatchback,Yes,Petrol,1.5,130300,4,Automatic,Front,4-5,Left wheel,Black,4.0,33798.0
45809364.0,501,HONDA,FIT,2003,Hatchback,Yes,Petrol,1.5,374400,4,Automatic,Front,4-5,Left wheel,Silver,4.0,22502.0
45809366.0,833,CHEVROLET,Captiva,1999,Jeep,Yes,Diesel,2.2,192200,4,Automatic,Front,4-5,Left wheel,Silver,4.0,28589.0
45809369.0,400,HONDA,FIT,1992,Universal,Yes,Hybrid,1.5,216900,4,Automatic,Front,4-5,Left wheel,Black,4.0,31211.0
45809372.0,595,HONDA,FIT,1998,Hatchback,Yes,Petrol,1.5,167200,4,Automatic,Front,4-5,Left wheel,Black,4.0,24512.0
45809373.0,694,CHEVROLET,Captiva,2008,Jeep,Yes,Diesel,2.2,465000,4,Automatic,Front,4-5,Left wheel,Black,4.0,19613.0
45809374.0,595,TOYOTA,Aqua,2003,Hatchback,Yes,Petrol,1.5,214300,4,Automatic,Front,4-5,Left wheel,White,4.0,26491.0
45809376.0,447,HONDA,FIT,2013,Universal,Yes,Hybrid,1.3,620000,4,Automatic,Front,4-5,Left wheel,Black,4.0,9593.0
45809379.0,639,CHEVROLET,Captiva,2006,Jeep,Yes,Diesel,2,90828,4,Automatic,Front,4-5,Left wheel,White,4.0,23339.0
45809383.0,862,TOYOTA,Camry,2017,Sedan,Yes,Petrol,2.5,564000,4,Automatic,Front,4-5,Left wheel,Grey,12.0,2430.0
45809390.0,503,TOYOTA,Aqua,2011,Hatchback,Yes,Petrol,1.5,371000,4,Automatic,Front,4-5,Left wheel,Silver,4.0,11967.0
45809392.0,308,HONDA,FIT,2001,Universal,Yes,Hybrid,1.5,146600,4,Automatic,Front,4-5,Left wheel,Black,4.0,26644.0
45809395.0,639,CHEVROLET,Captiva,1994,Jeep,Yes,Diesel,2,276500,4,Automatic,Front,4-5,Left wheel,Silver,4.0,28589.0
45809396.0,502,HONDA,FIT,1999,Hatchback,Yes,Petrol,1.5,160000,4,Automatic,Front,4-5,Left wheel,Grey,4.0,25365.0
45809399.0,502,HONDA,FIT,2012,Universal,Yes,Hybrid,1.5,523600,4,Automatic,Front,4-5,Left wheel,Silver,4.0,14768.0
45809400.0,503,TOYOTA,Aqua,2012,Hatchback,Yes,Petrol,1.5,229213,4,Automatic,Front,4-5,Left wheel,Blue,4.0,11967.0
45809402.0,694,CHEVROLET,Captiva,1997,Jeep,Yes,Diesel,2.2,180900,4,Automatic,Front,4-5,Left wheel,Silver,4.0,28789.0
45809403.0,446,HONDA,FIT,2008,Universal,Yes,Petrol,1.3,334350,4,Automatic,Front,4-5,Left wheel,Blue,4.0,16292.0
45809404.0,919,MERCEDES-BENZ,ML 350,2022,Jeep,Yes,Diesel,3,70598,6,Automatic,4x4,4-5,Left wheel,Blue,12.0,2430.0
45809406.0,595,TOYOTA,Aqua,2000,Hatchback,Yes,Petrol,1.5,275894,4,Automatic,Front,4-5,Left wheel,Black,4.0,28015.0
45809407.0,639,CHEVROLET,Captiva,2000,Jeep,Yes,Diesel,2,281100,4,Automatic,Front,4-5,Left wheel,Grey,4.0,25763.0
45809413.0,502,TOYOTA,Aqua,2000,Hatchback,Yes,Petrol,1.5,232800,4,Automatic,Front,4-5,Left wheel,White,4.0,28532.0
45809415.0,447,HONDA,FIT,2000,Hatchback,Yes,Petrol,1.3,366200,4,Automatic,Front,4-5,Left wheel,White,4.0,22502.0
45809416.0,691,HONDA,FIT,1999,Hatchback,Yes,Petrol,1.3,164200,4,Automatic,Front,4-5,Left wheel,Black,4.0,23659.0
45809419.0,595,TOYOTA,Aqua,2002,Hatchback,Yes,Petrol,1.5,419000,4,Automatic,Front,4-5,Left wheel,White,4.0,21040.0
45809420.0,769,CHEVROLET,Captiva,2004,Jeep,Yes,Diesel,2.2,417400,4,Automatic,Front,4-5,Left wheel,Black,4.0,19482.0
45809425.0,502,TOYOTA,Aqua,2007,Hatchback,Yes,Petrol,1.5,485600,4,Automatic,Front,4-5,Left wheel,Silver,4.0,16960.0
45809426.0,769,CHEVROLET,Captiva,2005,Jeep,Yes,Diesel,2.2,420800,4,Automatic,Front,4-5,Left wheel,Black,4.0,18616.0
45809427.0,279,HONDA,FIT,2017,Universal,Yes,Hybrid,1.3,570000,4,Automatic,Front,4-5,Left wheel,Silver,4.0,7279.0
45809431.0,609,HONDA,FIT,2005,Hatchback,Yes,Petrol,1.3,150412,4,Automatic,Front,4-5,Left wheel,Silver,4.0,22197.0
45809433.0,595,TOYOTA,Aqua,2004,Hatchback,Yes,Petrol,1.5,348400,4,Automatic,Front,4-5,Left wheel,White,4.0,19579.0
45809435.0,247,HONDA,FIT,2018,Universal,Yes,Hybrid,1.3,619400,4,Automatic,Front,4-5,Left wheel,White,4.0,5225.0
45809441.0,503,TOYOTA,Aqua,2005,Hatchback,Yes,Petrol,1.5,284100,4,Automatic,Front,4-5,Left wheel,Black,4.0,21893.0
45809442.0,501,HONDA,FIT,2002,Hatchback,Yes,Petrol,1.5,242200,4,Automatic,Front,4-5,Left wheel,White,4.0,25638.0
45809443.0,447,HONDA,FIT,2008,Hatchback,Yes,Petrol,1.3,360500,4,Automatic,Front,4-5,Left wheel,Silver,4.0,17264.0
45809444.0,749,HYUNDAI,Sonata,2022,Sedan,Yes,Petrol,2.4,719200,4,Automatic,Front,4-5,Left wheel,White,12.0,2901.0
45809446.0,502,HONDA,FIT,2003,Hatchback,Yes,Petrol,1.5,444200,4,Automatic,Front,4-5,Left wheel,Blue,4.0,16900.0
45809449.0,502,TOYOTA,Aqua,2009,Universal,Yes,Hybrid,1.5,399200,4,Automatic,Front,4-5,Left wheel,Yellow,4.0,15988.0
45809459.0,502,TOYOTA,Aqua,2010,Universal,Yes,Hybrid,1.5,386700,4,Automatic,Front,4-5,Left wheel,Grey,4.0,15988.0
45809465.0,446,HONDA,FIT,2000,Hatchback,Yes,Petrol,1.3,247600,4,Automatic,Front,4-5,Left wheel,Black,4.0,28288.0
45809466.0,382,HONDA,FIT,1995,Universal,Yes,Hybrid,1.5,0,4,Automatic,Front,4-5,Left wheel,Black,4.0,41867.0
45809467.0,830,CHEVROLET,Equinox,2010,Sedan,Yes,Petrol,1.5,431700,4,Automatic,Front,4-5,Left wheel,White,12.0,10349.0
45809468.0,830,TOYOTA,Aqua,1990,Hatchback,Yes,Petrol,1.5,10500,4,Automatic,Front,4-5,Left wheel,White,4.0,36997.0
45809469.0,769,CHEVROLET,Captiva,2001,Jeep,Yes,Diesel,2.2,252000,4,Automatic,Front,4-5,Left wheel,Grey,4.0,25597.0
45809470.0,502,HONDA,FIT,2004,Hatchback,Yes,Petrol,1.5,339300,4,Automatic,Front,4-5,Left wheel,Black,4.0,20432.0
45809471.0,502,TOYOTA,Aqua,2013,Hatchback,Yes,Petrol,1.5,494000,4,Automatic,Front,4-5,Left wheel,Silver,4.0,10873.0
45809473.0,447,HONDA,FIT,2009,Hatchback,Yes,Petrol,1.3,396000,4,Automatic,Front,4-5,Left wheel,Black,4.0,15988.0
45809476.0,891,CHEVROLET,Captiva,1996,Jeep,Yes,Diesel,2,89600,4,Automatic,Front,4-5,Left wheel,Silver,4.0,34240.0
45809477.0,784,HONDA,FIT,1989,Hatchback,Yes,Petrol,1.5,118100,4,Automatic,Front,4-5,Left wheel,Black,4.0,42538.0
45809481.0,503,TOYOTA,Aqua,2011,Hatchback,Yes,Petrol,1.5,526900,4,Automatic,Front,4-5,Left wheel,Yellow,4.0,13764.0
45809486.0,891,CHEVROLET,Captiva,1990,Jeep,Yes,Diesel,2,163400,4,Automatic,Front,4-5,Left wheel,White,4.0,41055.0
45809490.0,501,TOYOTA,Aqua,2010,Hatchback,Yes,Petrol,1.5,447800,4,Automatic,Front,4-5,Left wheel,Red,4.0,13764.0
45809491.0,595,HONDA,FIT,1993,Hatchback,Yes,Petrol,1.5,132800,4,Automatic,Front,4-5,Left wheel,Black,4.0,37301.0
45809495.0,784,HONDA,FIT,1990,Hatchback,Yes,Petrol,1.5,90000,4,Automatic,Front,4-5,Left wheel,White,4.0,36721.0
45809497.0,503,TOYOTA,Aqua,2006,Universal,Yes,Hybrid,1.5,320300,4,Automatic,Front,4-5,Left wheel,White,4.0,22075.0
45809499.0,595,HONDA,FIT,1992,Hatchback,Yes,Petrol,1.5,73200,4,Automatic,Front,4-5,Left wheel,Silver,4.0,39066.0
45809501.0,891,CHEVROLET,Captiva,1988,Jeep,Yes,Diesel,2,89900,4,Automatic,Front,4-5,Left wheel,Grey,4.0,45044.0
45809503.0,595,HONDA,FIT,1993,Hatchback,Yes,Petrol,1.5,13596,4,Automatic,Front,4-5,Left wheel,Black,4.0,38182.0
45809508.0,640,CHEVROLET,Captiva,2000,Jeep,Yes,Diesel,2,254800,4,Automatic,Front,4-5,Left wheel,Black,4.0,20347.0
45809510.0,527,HONDA,FIT,2007,Hatchback,Yes,Petrol,1.3,460300,4,Automatic,Front,4-5,Left wheel,Silver,4.0,13702.0
45809518.0,446,HONDA,FIT,2009,Hatchback,Yes,Petrol,1.3,404600,4,Automatic,Front,4-5,Left wheel,Blue,4.0,16107.0
45809522.0,765,CHEVROLET,Captiva,2000,Jeep,Yes,Diesel,2,250500,4,Automatic,Front,4-5,Left wheel,White,4.0,27093.0
45809523.0,691,HONDA,FIT,2002,Hatchback,Yes,Petrol,1.3,382600,4,Automatic,Front,4-5,Left wheel,Silver,4.0,20372.0
45809525.0,595,TOYOTA,Aqua,2000,Hatchback,Yes,Petrol,1.5,311500,4,Automatic,Front,4-5,Left wheel,White,4.0,25089.0
45809528.0,765,CHEVROLET,Captiva,1997,Jeep,Yes,Diesel,2,180600,4,Automatic,Front,4-5,Left wheel,Grey,4.0,30251.0
45809529.0,595,HONDA,FIT,2006,Hatchback,Yes,Petrol,1.5,480900,4,Automatic,Front,4-5,Left wheel,Silver,4.0,16320.0
45809532.0,502,HONDA,FIT,2006,Hatchback,Yes,Petrol,1.5,308500,4,Automatic,Front,4-5,Left wheel,Golden,4.0,22473.0
45809534.0,502,TOYOTA,Aqua,2004,Hatchback,Yes,Petrol,1.5,294300,4,Automatic,Front,4-5,Left wheel,Blue,4.0,21285.0
45809537.0,691,HONDA,FIT,2001,Hatchback,Yes,Petrol,1.3,360800,4,Automatic,Front,4-5,Left wheel,Black,4.0,21285.0
45809538.0,833,CHEVROLET,Captiva,2000,Jeep,Yes,Diesel,2.2,300700,4,Automatic,Front,4-5,Left wheel,Silver,4.0,27259.0
45809539.0,503,TOYOTA,Aqua,2005,Hatchback,Yes,Petrol,1.5,449600,4,Automatic,Front,4-5,Left wheel,Blue,4.0,18362.0
45809542.0,765,CHEVROLET,Captiva,1990,Jeep,Yes,Diesel,2,240500,4,Automatic,Front,4-5,Left wheel,Silver,4.0,32744.0
45809545.0,833,CHEVROLET,Captiva,1999,Jeep,Yes,Diesel,2.2,200700,4,Automatic,Front,4-5,Left wheel,Silver,4.0,26064.0
45809552.0,1866,CHEVROLET,Colorado,2020,Pickup,Yes,Petrol,3.6,3510,4,Automatic,Front,4-5,Left wheel,Grey,4.0,93079.0
